4438165,12966592 12966773 12967154 12968058 12970069 12970258 13109636 13109742 13109879 13110238 13110497 13111061 13113330 13113605 13114455 13114575 13115230 13115724 13117327 13117471 13117591 13117758 13117880 13118102 13119456 13120136 13120471 13160193 13160359 13162148 13162360 13163813 13164173 13200158 13200408 13201108 13201529 13202625 13202936,2013-03-02,2014-05-01,adventure elves magic warlocks witches,Legends from The Warlock's Chair - Book One - Ravengaard
4438693,12968499 12968807 12969625 12969799 19484344 26043516 37403681 37955479 39745874 41869261,2013-03-02,2014-05-11,daemons demons elves giants gnomes magic,Legends from the Warlock's Chair - Book Two - The Chained
757578,3247173 3247178 3247196 3264012 3369909 3392601 3474182 3514984 3569048 3597749 3911490 3912025 4224192 4255317 4374762 4484211 4680024 4861208 5131031 5222707 5336774 5818815 5839632 5910348 6043285 6138419 6192992 6610418 6787823 7050873 7331828 8280559 8363513 8490132 9083799 9562209 9775100 9862760 10170692 10988732 12116145 12299320 12535638 12968387 13283997 13612061 14188150 14772969 15552977 16140221 16140337 16140956,2012-06-20,2014-05-01,abilties armour bananacakebatman celestial conflict corruption cult deity demons elves epic evil hero heroine huntress knight magic medieval swords wattpadprize14,Sentinel
768065,2766456 2772320 2785127 2862697 2947236 3176869 3213717 3316384,2012-07-22,2014-04-23,,The Attic
4449969,13002944 13302908 13360287 13404522 13445794 13528761 13537547 14074035 14430237 16705386 17123279 25287224 27094639 41662023,2013-03-03,2014-04-28,,Dark Brothers
780585,2802345 2836944 2876800 2905367 2992120 3043665 3091823 3173416 3502411 3539242 4055444 4960755 5006893 5788254 8443840 8478828 8622643 8649341 8651737,2011-12-15,2013-06-21,,Baggage Claim
806470,2874400 2874420 2893404 2902895 2986354 2996402 3047708 3093831 3133899 3217042 3361518 3527159 3764019 3844415 3929925 4008671 4040148 4123132 4242564 4347411 4457362 4614552 4717190 4864603 4979769 5114116 5302573 5359643 5537988 5685914 5837052 6870785 7024268 7235040 7282609 7433990 7622172 7783759 7910580,2012-06-15,2014-04-28,crimson immortal romance shifters wattpadprize14 witch,Forbidden Lineage
4466621,13056725 27465601 29527904 29537673 30200849 30362806 30740120 33569259 33569429 48414556 48414771 48608021 48903921 49129939 49138659 49804410 49804533,2013-03-04,2014-05-12,cole grace masked mystery night smar superhero vigilante,The Night Vigilante
817309,2906936 5895866 6616354 6650124 9026295 24562630,2012-04-11,2013-09-03,,The Owl and the Willow
4472921,13075879,2013-03-04,2013-03-04,,search my self
4475509,13086358 13086634 13099225 13206615 13254133 13740638 13923555 14928479 15323948 16153654 16360542 16945749 18351608 19176394 20028038 20242159 20941474 22211431 24264407 25353260 28847411 32327116 33778781 34247850 34730368 35003347 35413856 36262339 36263284 37127280 37525425 38271727 38278956 38279296 38281867,2013-03-04,2014-04-24,action adventure survival teen wattpadprize14 wilderness,Bad Camp
854293,3019149 3020668 3021709 3035801 3049197 3059822 3081116 3108898 3116556 3125015 3132641 3151381 3171494 3180475 3187393 3207543 3219678 3237896 3254791 3267032 3289249 3299146 3312860 3351250 3378073 3396435 3427969 3449461 3467512 3488602 3516029 3550458 3570940 3583723 3611614 3632852 3652801 3710171 3762064 3811165 3872188 3945821 4010752 4077103 4149797 4205351 4305023 4401018 4425899 4616443 4831457 4891250 4989119 5160716 5294471 5488740 5655861 5812473 6074834 6252362 6414419 6970758 7321393 7337668 7525708 7862025 8086680 8298686 8324152 8375017 8596596 8912752 9063828 9210186 9315209 9731569 9942914 10821194 10958169 11973143 12252269 13595416 14439534 14851139 16044394 17255463 17979700 20005201 20205077 27314814 32211323 33496994 40556775 43165411 43869604 44574637 46287423,2012-07-14,2014-04-27,comedy elves offensive wattpadprize14,Questing Sucks! (book 1 completed  book 2 in progress)
856099,3024545 3083665 3150893 3217811 3280031 3355514 3490239 3560760 3635602 3778708 3863246 3954014 4059485 4154579 4254467 4466683 4489729 4597394 4712977 4837392 4974286 5254885 5373960 5512124 5643458 5817549 6040296 6346985 6678496 7022844 7284930 7516370 7751927 8255377 8494333 8509875 19818060 30057496,2012-05-07,2014-04-30,blood epic fantasy fiction kidnapping love magic original paranormal romance sorcery supernatural teen urban-fantasy wattpadprize14 witchcraft young-adult,Bleeder [Blood Magic  Book 1]
4488631,13124779 49251624,2013-03-05,2014-05-08,,why does it hurt?
862865,3045124 3045263 3134476 3148330 4075199 4773601 5511711 8692449 9417152 12528352 17121790 25942465 33193553 33723607 35202101 37445894 47709242 49754516,2012-04-18,2014-05-12,death dream faith friends god hope life love magic time,The Aeonian Library
4494919,13144371 13144850 13145791 13145920 13146076 13146118 13146176 13422181 15579571 20353750 24465042 27824628 29848611 30829721 31430091 35266583 38515576 43057556 48432631,2013-03-06,2014-05-03,harrystyles larrympreg larrystylinson louistomlinson lourry mpreg onedirection,Stay With Me- Larry Stylinson
872458,3072830 3072882 3072931 3072957 3092406 3100242 3116543 3140651 3180690 3284953 3386665 3436365 3508474 3556207 3728777 3828946 3914363 4004691 4098803 4212951 4377223,2012-07-02,2014-04-22,,A Criminal's Kiss (Editing)
872602,3073267 9611134 9611159 9611220 9611239 9611398 9611423 9611444 9611476 9611514 9611533 9611551,2012-01-12,2014-04-10, jake odin pop revolution scifi,Expert Assistance
4512601,13196887 13248294 13337302 13399546 13570384 13674917 13966827 14145576 14290050 14424312 14603245 14813798 15042036,2013-03-07,2014-04-26,boyxboy danny evilxgood homosexual insane insanity killer manxman psychopath rodriguez ruberman schizophrenia sociopath villainxhero worsnop,Venom I (boyxboy)
908818,3181405 3246176 3255301 3265226 4495617 4495825 4495930 13803602 14166337 25651798 37937028 40074755 43227467,2012-05-10,2014-05-02,,My Highland Heart (Editing)
4516265,15753148 16210991 16317234 16425835 16958789 17405287 17516563 18777135 19420531 19619755 20922629 22368729 23400540 24327079 25109090 26056643 26779439 27087609 28957454 31945563 33243739 35970376 36366724 36800919 38007833 38946089 39953391 39953466 39953497 39953550 39221203 39952652 39953277 39953318 39953361 39953433 41339337 41963918 44944780,2013-03-07,2014-05-12,5sos ashton ashtonirwin calum clifford friends hemmings hood irwin love luke michael saoirse seconds sing summer,Playing Emotions || 5SOS [ON HOLD]
916831,3205841 3205848 3205861 3205878 3205891 3205899 3205912 3205922 3205934 3205955 3205965 3205978 3205992 3206000 3206008 3206018 3206031 3206045 3206056 3206065 3206151 3206157 3206164 3206172 3206178 3206184 3206192 3206199 3206209 3206235,2012-07-22,2014-04-19,action-humor-romance-danger-fiction-bank-robbery-criminal-adventure,Hayley
925184,3232054 4880460 4996978 5079043 5185938 5285206 5502091 5561220 5806606 5871806 6025484 6127893 6413906 6674498 7804001 8073328 8530815 9087643 10800990 10831953 11583828 12201477 12936724 13413720 13925687 14768410 15512026 16165447 16841542 17424483 18112912 18557210 19310129 19500789 20255812 20362815 26736629 27812542 28805652 30190331 30251970 31774327 34065419 35357359 36831750 36875584 36876773 37181034 39881676 42468276 44956436 45035267,2012-07-21,2014-05-15,band boy boys couple crush famous fiction girl life relationships romance singer teen teenagers teens,The Heartbreakers [Being Published 2015]
4525419,13235777 13817836 13867448 13931936 14079160 14255482 14315850 14991770 15418743 16074069 16530313 17177485 17189597 17481010 17617559 17834568 18028541 18414826 18529636 18725199 18870014 19088734 19216259 19370587 19604353 19778589 19985034 20254580 20321528 20750793 21005421,2013-03-08,2014-04-19,accident affection anger anxiety,First Love...Only Love: Watty Awards 2013
4527989,13244197 13258762 13295427 13297483 13305453 13344847 13344920 13350832 13351004 13351189 13437228 13437320 13578730 13578764 14084767 14439057 14710862 15062542 15107588 15255637 15316700 15317853 18380005 18380544 18380813 19561184 22012944 22013035 22372159 22857432 23673592 23955306 24511368 24912953 25509891 25615919 26505110,2013-03-08,2014-05-11,adventure archaeology eilian hadley london palestine romance scifi steampunk victorian wattpadprize14,The Earl of Brass (IMD #1)
4529175,13248011 14699707 14699735 14699766 14699812 14699844 14699876 14699978 14700009 14700070 14700122 14700145 14700173 14700251 14700304 14700319 14700441 14700490 14700561 14700631 14700679 14700734 14700789 14700949 14700989,2013-03-08,2014-05-09,adult backpacking new savilirt traveling travelinspiration wanderers wattpadprize14,Girls Who Travel
944938,3293578 3305372 3316574 3320442 3324798 3340925 3354565 3387644 3394707 3439729 3502784 3522561 3564391 3583993 3612827 3649263 3711104 3732366 3831509 3871116 3904811 3913147 3969493 3974470 3996506 4043178 4056304 4071105 4099045 4187717 4209538 4209582 4209655,2012-04-23,2012-12-22, brielle callie dad diving jeff max queenannesrevenge ronny ship sunk,My Life In Ruins
955364,3325225 3353201 3359179 3365308 3366489 3382499 3401537 3403622 3453128 3511295 3515707 3556345 3556430 3585368 3587350 3594403 3638444 3638473 3642355 3672128 3848138 4370968 4780945 5026141 5258524 5729968 5882102 6152758 6227876 6840095 6951491 7215385 7215421 7329946 7361922 8274945 8279383 8280318 8299959 8321907 8350464 8392819,2012-07-06,2014-04-29,fight hope ideals injustice jesus lack life perspective police pray protest salvation wattpadprize14,Perception
4542518,13288214 13291630 13318143 13456215 14070326 14123053 14191840 14268440 14645844 15085160 15307338 16463164 16644972 17052792 17333453 17391708 17394077 17448115 17681209 17742180 17855839 17980124 18087873 18225303 18235027 18505665 18617677 18803698 19281137 19610540 20025543 20099748 20359801 21069060 21577538 22284280 24195963 26045226 26168248 27435496 27532382 27784845 28645650 28681647 28790510 29184409 29409828 29816139 30286726 30568999 30736487 30652863 30816701 31151423 31435389 31589128 31744130 31937869 32279930 32281621 32325443 32401099 32688634 32991126 33021100 33067665 33147729 33907483 37406332,2013-03-09,2014-04-23,bad boy girl humor tragedy,Fix me
961189,3343280 3438926 3439027 3439106 3439130 3915517 4037165 4037409 4037619 4037936 4217992 5229810 5840721 5894422 5987782 6790578 7032441 8586696 9092236 9120525 9202329 9202364 9292256 10180248 10180307 10180335 10491415 11083642 11280600 12206744 12271023 12281948 12408412 13694385 14322669 14489397 16904583 17300582 18737252 18863054 19004949 19177862 22843851 23446934 23524174 26301908 27063022 28095242 28492007 28790635 28793478 28817049 29825805 30608096 31003827 31115781 31135688 31665256 31779916 34045103 34146928 35907450 36826199 38480555 38730646 38752394 38832709 38988344 39531246 42105809 42371410 44182198 46201017 48731110 48852105 48990213 49513582 49654299 49670635,2012-02-05,2014-05-11,boyxboy changing contest duvet favorite ivanov kill lights lines marion outside sibling song swan,Boyxboy Holiday Specials
4547532,13304796 13306954 13308408 13309288 13310137 13358748 13358809 13358899 13448502 13449595 13502587 13643636 13800627 13801128 13838902 13941798 14104571 14357837 14494216 14781441 14894579 15129806 15384647 15643923 15772176 15934308 16049051 16325541 16497306 16552559 22622450,2013-03-09,2014-05-07,drama life love magic wattpadprize14,Life for Rent - Wattpadprize14
4551030,13315763 13317094 13322819 13331319 13346123 13366525 13373620 13414039 13425544 13502771 13579142 13589614 13650641 13689831 13775693 13857446 14001180 14106934 14674356 14671048 14674763 14717710 14737854 14833282 15093252 15711899 15804186 15813357 16083458 16371559 16385021 16427283 16454505 16836087 20072394 20143086 20825163 22101472 22572746 22827787 23441111 24284502 24343298 24343284 30404624 46441685 46807471 46808816 47354521 49914958 50049392,2013-03-10,2014-05-15, ect minecraft exitement novel creeper fighting diamonds,Minecraft: a Novel
977292,3391892 3391966 3400706 3471326 3504483 3556488 3713574 3839866 4037433 4115080 4262158 4522426 4645593 4767596 5124594 5356383 5492368 5613738 5924144 6287302 6574550 6814691 7068786 7235451 7634957 8297497 8579410 8755676 9123379 9834185 10953620 11459695 15115612 15617832 16308155 17013727 17013852 17258155 19308517 21443087 22065109 22983870 24267355 24760276 25207538 25747737 26374610 26912406 27436123 27792181 28308284 28903888 29594588 30036467 30578008 31137753 31728821 31729174 31794062 32238478 33330542 39674390,2012-07-02,2014-04-29,alex date fake fiction friendship hurt lies love must nina pettyfer playboy rich sacrifice school teen true wattpadprize14,Must Date The PLAYBOY! (PUBLISHED)
4551438,13316976 13317046 15575241 15777742 15997953 16234113 16389151 16660885 16797675 16984136 17199358 17378985 17547487 17791283 17975185 18218618 18389571 18634612 18817627 19110070 19292441 19520767 19715590 19996545 20204771 20477817 20703427 20979900 21190410 21415651 21511689 21625554 21783627 21833236 21936531 22022011 22178427 22250198 22407544 25055555,2013-03-10,2013-12-20,charity liam music payne prodigy rodenhizer strong tammy tiam trust unfairness vmas warrior zayn,Masquerade (Liam Payne)
980801,3402673 3402682 3459658 3480381 3497203 3565300 3642829 3712783 3744329 3786566 3842332 3906307 3958694 3985537 4031196 4135875 4204444 4306401 4456177 4621494 4672315 4781238 4891761 5598629 9725168 10073960 10871603 11667277 40023156,2012-04-28,2014-02-25,,The Way He's Not
986674,3420936 3487806 3732823 3868538 3870336 4147585 4337105 4997683 5213780 6499351 16504833 19326522 19682744 21519894 26326792 43217835,2012-02-18,2014-04-20, boyxboy brothers comedy lgbt,Brotherly Love (BoyxBoy)
990687,3433112 3501138 3552431 3594681 3655152 3700761 3780290 3886050 3950644 4003828 4078173 4152232 4232487 4294473 4447671 4589061 4709862 5009622 5144042 5240030 5447819 5576336 5772743 5918451 6063695 6252307 6397687 6577492 6828624 7045190 7479133 7591101 7954383 8157370 8437109,2012-06-23,2014-05-09,alone blake family friends hate headphones jealous kiss leah loner love music project school secret solo song speak various voice,Our Song
